Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SF2RS1CA,2020.03,696,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF2RS1CA,2020.06,420.982,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF2RS1CA,2020.09,602.856,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF2RS1CA,2020.12,699.474,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Arts and Recreation Services,Current prices,Unadjusted,
BDCQ.SF2RS2CA,2016.06,1384.423,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Other Services,Current prices,Unadjusted,
BDCQ.SF2RS2CA,2016.09,1402.993,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Other Services,Current prices,Unadjusted,
BDCQ.SF2RS2CA,2016.12,1462.745,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Other Services,Current prices,Unadjusted,
BDCQ.SF2RS2CA,2017.03,1362.83,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Other Services,Current prices,Unadjusted,
BDCQ.SF2RS2CA,2017.06,1449.193,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Other Services,Current prices,Unadjusted,
BDCQ.SF2RS2CA,2017.09,1558.657,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Other Services,Current prices,Unadjusted,
BDCQ.SF2RS2CA,2017.12,1519.367,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Other Services,Current prices,Unadjusted,
BDCQ.SF2RS2CA,2018.03,1437.247,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Other Services,Current prices,Unadjusted,
BDCQ.SF2RS2CA,2018.06,1554.656,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Other Services,Current prices,Unadjusted,
BDCQ.SF2RS2CA,2018.09,1616.389,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Other Services,Current prices,Unadjusted,
BDCQ.SF2RS2CA,2018.12,1619.946,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Other Services,Current prices,Unadjusted,
BDCQ.SF2RS2CA,2019.03,1531.721,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Other Services,Current prices,Unadjusted,
BDCQ.SF2RS2CA,2019.06,1637.857,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Other Services,Current prices,Unadjusted,
BDCQ.SF2RS2CA,2019.09,1742.6,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Other Services,Current prices,Unadjusted,
BDCQ.SF2RS2CA,2019.12,1728.472,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Other Services,Current prices,Unadjusted,
BDCQ.SF2RS2CA,2020.03,1563.468,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Other Services,Current prices,Unadjusted,
BDCQ.SF2RS2CA,2020.06,1309.058,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Other Services,Current prices,Unadjusted,
BDCQ.SF2RS2CA,2020.09,1728.879,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Other Services,Current prices,Unadjusted,
BDCQ.SF2RS2CA,2020.12,1724.505,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Purchases and operating expenditure,Other Services,Current prices,Unadjusted,
BDCQ.SF3AA2CA,2016.06,65.087,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF3AA2CA,2016.09,66.088,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF3AA2CA,2016.12,72.872,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF3AA2CA,2017.03,69.398,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF3AA2CA,2017.06,74.397,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF3AA2CA,2017.09,75.9,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF3AA2CA,2017.12,81.895,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF3AA2CA,2018.03,74.725,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF3AA2CA,2018.06,79.656,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF3AA2CA,2018.09,81.839,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF3AA2CA,2018.12,89.402,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF3AA2CA,2019.03,81.395,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF3AA2CA,2019.06,86.854,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF3AA2CA,2019.09,81.939,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF3AA2CA,2019.12,91.781,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF3AA2CA,2020.03,78.472,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF3AA2CA,2020.06,79.002,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF3AA2CA,2020.09,88.719,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF3AA2CA,2020.12,93.38,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Forestry and Logging,Current prices,Unadjusted,
BDCQ.SF3AA3CA,2016.06,248.614,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF3AA3CA,2016.09,262.537,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF3AA3CA,2016.12,275.79,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF3AA3CA,2017.03,282.589,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF3AA3CA,2017.06,267.714,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF3AA3CA,2017.09,286.859,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF3AA3CA,2017.12,335.184,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF3AA3CA,2018.03,317.094,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF3AA3CA,2018.06,295.189,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF3AA3CA,2018.09,318.822,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF3AA3CA,2018.12,362.161,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF3AA3CA,2019.03,361.866,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF3AA3CA,2019.06,322.223,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF3AA3CA,2019.09,329.301,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF3AA3CA,2019.12,389.322,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF3AA3CA,2020.03,356.854,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF3AA3CA,2020.06,340.58,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF3AA3CA,2020.09,357.083,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF3AA3CA,2020.12,401.316,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,"Fishing, Aquaculture and Agriculture, Forestry and Fishing Support Services",Current prices,Unadjusted,
BDCQ.SF3BB1CA,2016.06,142.381,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Mining,Current prices,Unadjusted,
BDCQ.SF3BB1CA,2016.09,139.121,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Mining,Current prices,Unadjusted,
BDCQ.SF3BB1CA,2016.12,130.689,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Mining,Current prices,Unadjusted,
BDCQ.SF3BB1CA,2017.03,150.517,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Mining,Current prices,Unadjusted,
BDCQ.SF3BB1CA,2017.06,153.039,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Mining,Current prices,Unadjusted,
BDCQ.SF3BB1CA,2017.09,155.55,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Mining,Current prices,Unadjusted,
BDCQ.SF3BB1CA,2017.12,152.894,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Mining,Current prices,Unadjusted,
BDCQ.SF3BB1CA,2018.03,142.389,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Mining,Current prices,Unadjusted,
BDCQ.SF3BB1CA,2018.06,158.069,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Mining,Current prices,Unadjusted,
BDCQ.SF3BB1CA,2018.09,145.363,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Mining,Current prices,Unadjusted,
BDCQ.SF3BB1CA,2018.12,146.51,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Mining,Current prices,Unadjusted,
BDCQ.SF3BB1CA,2019.03,152.792,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Mining,Current prices,Unadjusted,
BDCQ.SF3BB1CA,2019.06,158.622,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Mining,Current prices,Unadjusted,
BDCQ.SF3BB1CA,2019.09,150.089,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Mining,Current prices,Unadjusted,
BDCQ.SF3BB1CA,2019.12,159.021,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Mining,Current prices,Unadjusted,
BDCQ.SF3BB1CA,2020.03,148.941,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Mining,Current prices,Unadjusted,
BDCQ.SF3BB1CA,2020.06,143.966,,F,Dollars,6,Business Data Collection - BDC,Industry by financial variable,Salaries and wages,Mining,Current prices,Unadjusted,
